Standard Commons Logging discovery in action with spring-jcl: please remove commons-logging.jar from classpath in order to avoid potential conflicts

  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
2025-11-03T19:35:27.073+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT sid,name,location,capacity FROM shelters WHERE sid=?
==> Parameters: 47(Integer)
<==    Columns: sid, name, location, capacity
<==        Row: 47, 毛茸茸之家, 苏州市姑苏区, 24
<==      Total: 1
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@36846dec]
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3f13efe8] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:27.081+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT fid,pid,uid,start_date,end_date FROM fosters WHERE (pid = ? AND uid = ?) ORDER BY start_date ASC
==> Parameters: 507(Integer), 233(Integer)
<==    Columns: fid, pid, uid, start_date, end_date
<==        Row: 297, 507, 233, 2025-11-03 19:30:25, null
<==      Total: 1
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3f13efe8]
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@24fff37e] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:27.095+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT sid,name,location,capacity FROM shelters WHERE sid=?
==> Parameters: 47(Integer)
<==    Columns: sid, name, location, capacity
<==        Row: 47, 毛茸茸之家, 苏州市姑苏区, 24
<==      Total: 1
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@24fff37e]
2025-11-03T19:35:27.103+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:27.103+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data=AdoptionTimelineResponse(timeline=[AdoptionTimelineVo(id=1, petId (truncated)...]
2025-11-03T19:35:27.105+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:29.705+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /user/fosters?current_page=1&per_page=10
2025-11-03T19:35:29.705+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:29.706+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /user/fosters?current_page=1&per_page=10
2025-11-03T19:35:29.706+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : GET "/api/user/fosters?current_page=1&per_page=10", parameters={masked}
2025-11-03T19:35:29.707+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.UsersController#getUserFosters(Integer, Integer)
2025-11-03T19:35:29.707+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] c.e.p.i.UserContextInterceptor           : 处理请求: /api/user/fosters
2025-11-03T19:35:29.711+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:29.711+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
2025-11-03T19:35:29.711+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@70b36e25] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:29.715+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT COUNT( * ) AS total FROM fosters WHERE (uid = ?)
==> Parameters: 233(Integer)
<==    Columns: total
<==        Row: 3
<==      Total: 1
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@70b36e25]
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@33eb9091] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:29.721+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT f.fid AS id, -- 寄养记录ID → VO 的 id f.start_date AS startDate, -- 开始日期 → VO 的 startDate（驼峰映射） f.end_date AS endDate, -- 结束日期 → VO 的 endDate（驼峰映射） CASE WHEN f.end_date IS NULL THEN 'ongoing' ELSE 'ended' END AS status, -- 寄养状态判断 p.pid AS "pet.pid", -- 宠物ID → pet对象的pid p.`name` AS "pet.name", -- 宠物名称 → pet对象的name p.breed AS "pet.breed", -- 宠物品种 → pet对象的breed p.age AS "pet.age", -- 宠物年龄 → pet对象的age p.gender AS "pet.gender", -- 宠物性别 → pet对象的gender p.img_url AS "pet.image" -- 宠物图片URL → pet对象的image FROM `fosters` f JOIN pets p ON f.pid = p.pid -- 关联宠物表（确保条件完整） WHERE f.uid = ? LIMIT ?, ?
==> Parameters: 233(Integer), 0(Integer), 10(Integer)
<==    Columns: id, startDate, endDate, status, pet.pid, pet.name, pet.breed, pet.age, pet.gender, pet.image
<==        Row: 295, 2025-11-03 19:22:28, 2025-11-03 19:22:31, ended, 508, 毛毛, 奶茶, 5, 母, null
<==        Row: 296, 2025-11-03 19:22:36, null, ongoing, 508, 毛毛, 奶茶, 5, 母, null
<==        Row: 297, 2025-11-03 19:30:25, null, ongoing, 507, 乐乐, 布偶, 8, 公, null
<==      Total: 3
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@33eb9091]
2025-11-03T19:35:29.736+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:29.737+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data={records=[FostersVo(id=295, startDate=2025-11-03T19:22:28, endDat (truncated)...]
2025-11-03T19:35:29.743+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:35.351+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /user/adoptions?current_page=1&per_page=5
2025-11-03T19:35:35.353+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:35.353+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /user/adoptions?current_page=1&per_page=5
2025-11-03T19:35:35.353+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/api/user/adoptions?current_page=1&per_page=5", parameters={masked}
2025-11-03T19:35:35.353+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.UsersController#getUserAdoptions(Integer, Integer)
2025-11-03T19:35:35.353+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] c.e.p.i.UserContextInterceptor           : 处理请求: /api/user/adoptions
2025-11-03T19:35:35.358+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:35.360+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
2025-11-03T19:35:35.360+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
2025-11-03T19:35:35.361+08:00  INFO 50248 --- [pet-service] [nio-8080-exec-4] c.e.petweb.controller.UsersController    : 获取用户领养记录: userId=233, currentPage=1, pageSize=5
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@23a69aaf] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:35.371+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT COUNT(*) AS total FROM adoptions a JOIN pets p ON a.pid = p.pid JOIN shelters s ON p.shelter_id = s.sid WHERE a.uid = ?
==> Parameters: 233(Integer)
<==    Columns: total
<==        Row: 3
<==      Total: 1
==>  Preparing: SELECT a.aid AS aid, p.pid AS pid, a.adopt_date AS adoptionDate, p.name AS name, p.species AS species, -- 添加物种字段映射 p.breed AS breed, p.age AS age, p.gender AS gender, p.img_url AS image, s.sid AS sid, s.name AS sname, s.location AS location, CASE WHEN p.status = 'FOSTERING' THEN 1 ELSE 0 END AS isFostering, p.status AS petStatus FROM adoptions a JOIN pets p ON a.pid = p.pid JOIN shelters s ON p.shelter_id = s.sid WHERE a.uid = ? ORDER BY a.adopt_date DESC LIMIT ?
==> Parameters: 233(Integer), 5(Long)
<==    Columns: aid, pid, adoptionDate, name, species, breed, age, gender, image, sid, sname, location, isFostering, petStatus
<==        Row: 297, 508, 2025-11-03 19:08:28, 毛毛, 仓鼠, 奶茶, 5, 母, null, 33, 爱心宠物收容所, 北京市朝阳区, 1, FOSTERING
<==        Row: 296, 507, 2025-11-03 18:35:27, 乐乐, 猫, 布偶, 8, 公, null, 47, 毛茸茸之家, 苏州市姑苏区, 1, FOSTERING
<==        Row: 295, 505, 2025-11-03 10:38:31, 大黄, 狗, 边牧, 10, 母, null, 34, 阳光动物救助中心, 上海市浦东新区, 0, ADOPTED
<==      Total: 3
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@23a69aaf]
2025-11-03T19:35:35.387+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:35.387+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data={records=[AdoptionsVo(aid=297, adoptionDate=2025-11-03T19:08:28,  (truncated)...]
2025-11-03T19:35:35.390+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:36.060+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /pets/info/available?current_page=1&per_page=12
2025-11-03T19:35:36.060+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:36.060+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /pets/info/available?current_page=1&per_page=12
2025-11-03T19:35:36.062+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : GET "/api/pets/info/available?current_page=1&per_page=12", parameters={masked}
2025-11-03T19:35:36.064+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.MyPetsController#listPets(Integer, Integer)
2025-11-03T19:35:36.064+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] c.e.p.i.UserContextInterceptor           : 处理请求: /api/pets/info/available
2025-11-03T19:35:36.069+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:36.069+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
2025-11-03T19:35:36.070+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3fa24ca2] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:36.079+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT COUNT(*) AS total FROM pets p WHERE p.status = 'UNADOPTED'
==> Parameters: 
<==    Columns: total
<==        Row: 93
<==      Total: 1
==>  Preparing: SELECT p.pid, p.name, p.breed, p.age, p.gender, p.img_url, p.species, p.status, p.shelter_id, s.sid, s.name as shelterName, s.location as shelterAddress FROM pets p LEFT JOIN shelters s ON p.shelter_id = s.sid WHERE p.status = 'UNADOPTED' ORDER BY p.pid LIMIT ?
==> Parameters: 12(Long)
<==    Columns: pid, name, breed, age, gender, img_url, species, status, shelter_id, sid, shelterName, shelterAddress
<==        Row: 512, 福福, 奶茶, 4, 母, null, 仓鼠, UNADOPTED, 43, 43, 流浪动物之家, 天津市和平区
<==        Row: 514, 球球, 萨摩耶, 9, 公, null, 狗, UNADOPTED, 33, 33, 爱心宠物收容所, 北京市朝阳区
<==        Row: 518, 小白, 美短, 1, 公, null, 猫, UNADOPTED, 44, 44, 爱心庇护所, 青岛市市南区
<==        Row: 519, 小白, 奶茶, 7, 公, null, 仓鼠, UNADOPTED, 35, 35, 希望之家收容所, 广州市天河区
<==        Row: 520, 咪咪, 美短, 7, 公, null, 猫, UNADOPTED, 41, 41, 小动物保护协会, 西安市雁塔区
<==        Row: 523, 欢欢, 布丁, 3, 母, null, 仓鼠, UNADOPTED, 38, 38, 彩虹桥收容中心, 南京市玄武区
<==        Row: 528, 花花, 荷兰兔, 7, 母, null, 兔子, UNADOPTED, 34, 34, 阳光动物救助中心, 上海市浦东新区
<==        Row: 530, 团团, 虎皮, 9, 母, null, 鸟类, UNADOPTED, 48, 48, 宠物避难所, 长沙市岳麓区
<==        Row: 532, 奶茶, 玄凤, 8, 母, null, 鸟类, UNADOPTED, 38, 38, 彩虹桥收容中心, 南京市玄武区
<==        Row: 539, 雪球, 布偶, 7, 公, null, 猫, UNADOPTED, 33, 33, 爱心宠物收容所, 北京市朝阳区
<==        Row: 540, 花花, 橘猫, 6, 母, null, 猫, UNADOPTED, 42, 42, 宠物救援中心, 重庆市渝中区
<==        Row: 544, 萌萌, 荷兰兔, 9, 公, null, 兔子, UNADOPTED, 45, 45, 动物福利中心, 大连市中山区
<==      Total: 12
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3fa24ca2]
2025-11-03T19:35:36.100+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:36.111+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data=Page{records=[ListPetsVo(pid=512, name=福福, species=仓鼠, breed=奶茶,  (truncated)...]
2025-11-03T19:35:36.119+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-6] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:37.906+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing GET /user/adoptions?current_page=1&per_page=10
2025-11-03T19:35:37.906+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:37.906+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Secured GET /user/adoptions?current_page=1&per_page=10
2025-11-03T19:35:37.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : GET "/api/user/adoptions?current_page=1&per_page=10", parameters={masked}
2025-11-03T19:35:37.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.UsersController#getUserAdoptions(Integer, Integer)
2025-11-03T19:35:37.907+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] c.e.p.i.UserContextInterceptor           : 处理请求: /api/user/adoptions
2025-11-03T19:35:37.912+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:37.913+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
2025-11-03T19:35:37.913+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
2025-11-03T19:35:37.913+08:00  INFO 50248 --- [pet-service] [nio-8080-exec-8] c.e.petweb.controller.UsersController    : 获取用户领养记录: userId=233, currentPage=1, pageSize=10
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@64e32d48] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:37.922+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT COUNT(*) AS total FROM adoptions a JOIN pets p ON a.pid = p.pid JOIN shelters s ON p.shelter_id = s.sid WHERE a.uid = ?
==> Parameters: 233(Integer)
<==    Columns: total
<==        Row: 3
<==      Total: 1
==>  Preparing: SELECT a.aid AS aid, p.pid AS pid, a.adopt_date AS adoptionDate, p.name AS name, p.species AS species, -- 添加物种字段映射 p.breed AS breed, p.age AS age, p.gender AS gender, p.img_url AS image, s.sid AS sid, s.name AS sname, s.location AS location, CASE WHEN p.status = 'FOSTERING' THEN 1 ELSE 0 END AS isFostering, p.status AS petStatus FROM adoptions a JOIN pets p ON a.pid = p.pid JOIN shelters s ON p.shelter_id = s.sid WHERE a.uid = ? ORDER BY a.adopt_date DESC LIMIT ?
==> Parameters: 233(Integer), 10(Long)
<==    Columns: aid, pid, adoptionDate, name, species, breed, age, gender, image, sid, sname, location, isFostering, petStatus
<==        Row: 297, 508, 2025-11-03 19:08:28, 毛毛, 仓鼠, 奶茶, 5, 母, null, 33, 爱心宠物收容所, 北京市朝阳区, 1, FOSTERING
<==        Row: 296, 507, 2025-11-03 18:35:27, 乐乐, 猫, 布偶, 8, 公, null, 47, 毛茸茸之家, 苏州市姑苏区, 1, FOSTERING
<==        Row: 295, 505, 2025-11-03 10:38:31, 大黄, 狗, 边牧, 10, 母, null, 34, 阳光动物救助中心, 上海市浦东新区, 0, ADOPTED
<==      Total: 3
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@64e32d48]
2025-11-03T19:35:37.940+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:37.940+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data={records=[AdoptionsVo(aid=297, adoptionDate=2025-11-03T19:08:28,  (truncated)...]
2025-11-03T19:35:37.942+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-8] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:38.313+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /user/fosters?current_page=1&per_page=10
2025-11-03T19:35:38.313+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:38.313+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /user/fosters?current_page=1&per_page=10
2025-11-03T19:35:38.313+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.web.servlet.DispatcherServlet        : GET "/api/user/fosters?current_page=1&per_page=10", parameters={masked}
2025-11-03T19:35:38.314+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.UsersController#getUserFosters(Integer, Integer)
2025-11-03T19:35:38.314+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] c.e.p.i.UserContextInterceptor           : 处理请求: /api/user/fosters
2025-11-03T19:35:38.317+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:38.317+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
2025-11-03T19:35:38.317+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims字段'username'获取username: 666666
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@65b6e516] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:38.322+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT COUNT( * ) AS total FROM fosters WHERE (uid = ?)
==> Parameters: 233(Integer)
<==    Columns: total
<==        Row: 3
<==      Total: 1
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@65b6e516]
Creating a new SqlSession
SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@59008d61] was not registered for synchronization because synchronization is not active
2025-11-03T19:35:38.330+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
JDBC Connection [com.mysql.cj.jdbc.ConnectionImpl@7883276d] will not be managed by Spring
==>  Preparing: SELECT f.fid AS id, -- 寄养记录ID → VO 的 id f.start_date AS startDate, -- 开始日期 → VO 的 startDate（驼峰映射） f.end_date AS endDate, -- 结束日期 → VO 的 endDate（驼峰映射） CASE WHEN f.end_date IS NULL THEN 'ongoing' ELSE 'ended' END AS status, -- 寄养状态判断 p.pid AS "pet.pid", -- 宠物ID → pet对象的pid p.`name` AS "pet.name", -- 宠物名称 → pet对象的name p.breed AS "pet.breed", -- 宠物品种 → pet对象的breed p.age AS "pet.age", -- 宠物年龄 → pet对象的age p.gender AS "pet.gender", -- 宠物性别 → pet对象的gender p.img_url AS "pet.image" -- 宠物图片URL → pet对象的image FROM `fosters` f JOIN pets p ON f.pid = p.pid -- 关联宠物表（确保条件完整） WHERE f.uid = ? LIMIT ?, ?
==> Parameters: 233(Integer), 0(Integer), 10(Integer)
<==    Columns: id, startDate, endDate, status, pet.pid, pet.name, pet.breed, pet.age, pet.gender, pet.image
<==        Row: 295, 2025-11-03 19:22:28, 2025-11-03 19:22:31, ended, 508, 毛毛, 奶茶, 5, 母, null
<==        Row: 296, 2025-11-03 19:22:36, null, ongoing, 508, 毛毛, 奶茶, 5, 母, null
<==        Row: 297, 2025-11-03 19:30:25, null, ongoing, 507, 乐乐, 布偶, 8, 公, null
<==      Total: 3
Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@59008d61]
2025-11-03T19:35:38.340+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [application/json, text/plain, */*] and supported [application/json, application/*+json]
2025-11-03T19:35:38.340+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] m.m.a.RequestResponseBodyMethodProcessor : Writing [Result(code=200, msg=success, data={records=[FostersVo(id=295, startDate=2025-11-03T19:22:28, endDat (truncated)...]
2025-11-03T19:35:38.342+08:00 DEBUG 50248 --- [pet-service] [io-8080-exec-10] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2025-11-03T19:35:42.621+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /user/adoptions?current_page=1&per_page=5
2025-11-03T19:35:42.621+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2025-11-03T19:35:42.621+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /user/adoptions?current_page=1&per_page=5
2025-11-03T19:35:42.622+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] o.s.web.servlet.DispatcherServlet        : GET "/api/user/adoptions?current_page=1&per_page=5", parameters={masked}
2025-11-03T19:35:42.622+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.example.petweb.controller.UsersController#getUserAdoptions(Integer, Integer)
2025-11-03T19:35:42.622+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] c.e.p.i.UserContextInterceptor           : 处理请求: /api/user/adoptions
2025-11-03T19:35:42.626+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] com.example.petcommon.utils.JwtUtil      : JWT token解析成功，用户: 666666
2025-11-03T19:35:42.626+08:00 DEBUG 50248 --- [pet-service] [nio-8080-exec-2] c.e.petcommon.utils.TokenRefreshUtil     : 成功从claims获取Long类型的userId: 233
